Name,mean,date_date
111A,13.339055793991417,2023-01-13
111B,19.53090507726269,2023-01-13
111C,19.86105675146771,2023-01-13
111D,14.153564899451554,2023-01-13
111E,14.990620114643043,2023-01-13
111F,15.171441163508153,2023-01-13
111G,8.334091943559399,2023-01-13
111H,9.293983244478294,2023-01-13
111J,11.042226487523992,2023-01-13
111K,11.455357142857142,2023-01-13
116A,7.083601286173633,2023-01-13
116D,9.301255230125523,2023-01-13
131D,13.9501312335958,2023-01-13
131F,55.97927461139896,2023-01-13
192EN,10.569037656903763,2023-01-13
192ES,9.262076624097723,2023-01-13
203-41,9.100638977635782,2023-01-13
203-42,8.042708968883465,2023-01-13
205C,6.941880341880342,2023-01-13
205E,7.808925204274042,2023-01-13
205W,7.724137931034483,2023-01-13
206SW,6.586620926243568,2023-01-13
207E,27.466329966329965,2023-01-13
207W,8.951930654058314,2023-01-13
208E,11.995588235294118,2023-01-13
208W,13.456296296296296,2023-01-13
209E,15.409965034965037,2023-01-13
209W,7.416839916839917,2023-01-13
210E,9.312717770034844,2023-01-13
210W,8.24685534591195,2023-01-13
211C,25.020184544406,2023-01-13
211E,31.90318302387268,2023-01-13
211SE,9.18846153846154,2023-01-13
211SWE,9.06072874493927,2023-01-13
211SWW,9.07792207792208,2023-01-13
211W,22.151891891891893,2023-01-13
212E,8.546137339055795,2023-01-13
212W,7.562702702702703,2023-01-13
213E,6.632953784326859,2023-01-13
213W,7.101146325016858,2023-01-13
214E,6.039237668161435,2023-01-13
214W,7.727166276346604,2023-01-13
215E,6.742098609355247,2023-01-13
215W,7.821065989847716,2023-01-13
216E,9.928975487115022,2023-01-13
216W,9.117683302526189,2023-01-13
217E,7.947282608695652,2023-01-13
217W,7.627520759193357,2023-01-13
218E,7.998868138087153,2023-01-13
218W,8.784543325526933,2023-01-13
219E,6.628818061088977,2023-01-13
219W,6.829036635006784,2023-01-13
220E,6.45619335347432,2023-01-13
220W,5.0772946859903385,2023-01-13
221E,7.027944111776447,2023-01-13
221S,4.689424364123159,2023-01-13
221W,7.368742368742368,2023-01-13
222E,14.82059988681381,2023-01-13
222W,7.759887005649717,2023-01-13
Barale,18.171875,2023-01-13
BorderTule,8.66167240332051,2023-01-13
4-2,1.8461043142305216,2023-01-13
9-2,1.6310245770826683,2023-01-13
8-4,2.65675057208238,2023-01-13
10-1,1.1421143847487,2023-01-13
10-4,1.3925974884335757,2023-01-13
15-1,1.6559796437659031,2023-01-13
15-2,1.3323798627002288,2023-01-13
15-3,1.3061825318940137,2023-01-13
15-6,1.013550135501355,2023-01-13
15-8,1.16056338028169,2023-01-13
23-1,1.117054610564011,2023-01-13
21-1,9.516874711049468,2023-01-13
21-2,8.726587728740581,2023-01-13
5-3,6.859807460890494,2023-01-13
5-2,6.462317922735909,2023-01-13
5-1,6.799636803874092,2023-01-13
32-3,1.5736661771904064,2023-01-13
32-2,1.5422138836772985,2023-01-13
32-1,3.199119911991199,2023-01-13
4-1,2.120844327176781,2023-01-13
Staten Island Pilot,6.7630864676231095,2023-01-13
D1A_019,4.326241134751773,2023-01-13
D1A_032,4.968350578210591,2023-01-13
D1A_050,12.92877492877493,2023-01-13
D3__017,6.756651524983777,2023-01-13
D3__018,6.799839871897518,2023-01-13
D3__025,5.43536503683858,2023-01-13
D3__074,6.301010101010101,2023-01-13
D3__080,7.794059405940594,2023-01-13
D3__085,7.636363636363637,2023-01-13
D4__010,12.93410648392198,2023-01-13
D4__038,7.398399014778325,2023-01-13
D4__039,7.394980184940555,2023-01-13
D4__056,7.462633451957295,2023-01-13
D4__060,7.391559202813599,2023-01-13
ROOS3,5.6567754698318495,2023-01-13
ROOS2,9.17478354978355,2023-01-13
ROOS1,27.916666666666668,2023-01-13
TC014,10.832579185520364,2023-01-13
TC013,9.96876654314452,2023-01-13
TC015,5.777183600713013,2023-01-13
TC016,4.219246861924686,2023-01-13
TC012,1.0208092485549134,2023-01-13
Knaggs_011,1.0507439908431897,2023-01-13
Knaggs_010,1.1970534069981584,2023-01-13
Knaggs_009,1.2426229508196722,2023-01-13
TC022,8.451570680628272,2023-01-13
TC023,8.969696969696969,2023-01-13
TC020,3.4756651524983777,2023-01-13
TC005,0,2023-01-13
TC006,0,2023-01-13
TC007_008,0,2023-01-13
HansHerkert,2.9463388844832146,2023-01-18
YoloBasin,1.9300925925925927,2023-01-18
HPond,3.4137130801687765,2023-01-18
Lucky5,1.3838307517944843,2023-01-18
76,4.103015075376884,2023-01-18
70,3.9217977528089887,2023-01-18
71,3.70665988815455,2023-01-18
72,3.956086714841579,2023-01-18
64,2.4833101529902644,2023-01-18
63,2.578162291169451,2023-01-18
Pond5,2.165364583333333,2023-01-18
Pond6,1.273356401384083,2023-01-18
Pond7,2.616438356164384,2023-01-18
Pond8,3.2058212058212057,2023-01-18
Pond9,2.2879464285714284,2023-01-18
Pond10,6.015739769150052,2023-01-18
Newstrom,2.934108527131783,2023-01-18
C300,3.501366867140514,2023-01-18
Souza1-4,4.71256038647343,2023-01-18
Souza106,3.285964912280701,2023-01-18
Dingville1,2.242152466367713,2023-01-18
Dingville3,3.589273112208892,2023-01-18
Dingville4,2.649198520345253,2023-01-18
ShadyOaks(MichaelRue),1.7774294670846396,2023-01-18
NorthCreekHouse(R&F Ranch),5.647915287888815,2023-01-18
RioOsoRanch(RioOso),2.477132262051916,2023-01-18
Bluebird(R&F RealEstate),3.232633279483037,2023-01-18
Morrison(MichaelRue),5.509316770186335,2023-01-18
Knaggs,1.0853516194922672,2023-01-18
TuleBasin(Chesapeak),14.843591905564924,2023-01-18
TuleBasin,5.580425190533494,2023-01-18
CapOil,1.0480461242793082,2023-01-18
TidesEnd,1.5523809523809524,2023-01-18
Field 29C,2.773797338792221,2023-01-18
Field 29B,2.7103386809269163,2023-01-18
Field 29A,3.129166666666667,2023-01-18
Field 25E,2.655322862129145,2023-01-18
Field 25D,2.56218487394958,2023-01-18
Field 25C,5.710016155088853,2023-01-18
Field 26EE,2.555075593952484,2023-01-18
Field 26CW,3.676715176715177,2023-01-18
Field 26D - 50% ONLY,3.703191489361702,2023-01-18
Field 18,15.214867617107943,2023-01-18
Field 20A,2.8512874408828166,2023-01-18
Field 20B,5.050351922035734,2023-01-18
Field 21,3.0883646541383447,2023-01-18
Field and Tule,15.35117389574214,2023-01-18
055D,1.495420482930891,2023-01-18
055E,1.524736415247364,2023-01-18
056A,4.232289950576607,2023-01-18
056B,2.311196911196911,2023-01-18
056E,29.21031207598372,2023-01-18
056F,18.512048192771083,2023-01-18
056G,8.715168539325843,2023-01-18
056H,28.226162790697675,2023-01-18
056I,10.153846153846152,2023-01-18
056J,3.649743297204792,2023-01-18
056K,5.026650514839491,2023-01-18
056L,3.578291814946619,2023-01-18
056M,3.993016759776536,2023-01-18
056N,4.317137809187279,2023-01-18
056P,3.811298076923077,2023-01-18
056Q,3.2332361516034984,2023-01-18
061,31.12271540469974,2023-01-18
068B,3.4665825977301385,2023-01-18
069A3,10.677206851119896,2023-01-18
069B,12.122110254890336,2023-01-18
069C,17.473544973544975,2023-01-18
072A,21.95361166335321,2023-01-18
072B,30.870253164556964,2023-01-18
076A1,4.109403254972875,2023-01-18
076A2,4.109403254972875,2023-01-18
076B,4.663801337153773,2023-01-18
076CW,4.008130081300813,2023-01-18
078A,5.627633209417596,2023-01-18
078B,12.181333333333331,2023-01-18
078C,15.7425,2023-01-18
088,17.82426966292135,2023-01-18
089A,6.37909604519774,2023-01-18
089B,3.117957746478873,2023-01-18
090A,2.458801498127341,2023-01-18
091A,2.9961340206185567,2023-01-18
091B,3.992921492921493,2023-01-18
093A,2.0278940027894,2023-01-18
093B,2.707692307692308,2023-01-18
093C,2.156862745098039,2023-01-18
093D,2.455263157894737,2023-01-18
093E,2.1351174934725847,2023-01-18
094B,2.537313432835821,2023-01-18
096AW1,3.306808859721083,2023-01-18
096AW2,2.9435215946843853,2023-01-18
100A,2.7151132174828856,2023-01-18
100B,4.549329501915709,2023-01-18
100C,5.478827361563518,2023-01-18
100DE,2.613861386138614,2023-01-18
100G,12.448311156601845,2023-01-18
100M1,3.731983805668016,2023-01-18
100N,37.80183486238532,2023-01-18
102D,2.667270531400966,2023-01-18
102G,4.158181818181818,2023-01-18
102J,3.421052631578948,2023-01-18
106H2,23.980555555555554,2023-01-18
106H3,4.525951557093426,2023-01-18
106H4,5.976068376068376,2023-01-18
106H5,3.1451831750339214,2023-01-18
106H6,2.886111111111111,2023-01-18
110F,2.319617224880383,2023-01-18
110G,2.370218579234973,2023-01-18
110J,2.450872359963269,2023-01-18
110K,2.1402985074626866,2023-01-18
110L,1.855925925925926,2023-01-18
111A,8.67167381974249,2023-01-18
111B,12.76158940397351,2023-01-18
111C,7.684931506849315,2023-01-18
111D,3.783363802559415,2023-01-18
111E,6.331943720687859,2023-01-18
111F,5.835169678272367,2023-01-18
111G,3.6094674556213016,2023-01-18
111H,2.1926884996191927,2023-01-18
111J,7.241842610364683,2023-01-18
111K,4.613095238095238,2023-01-18
116A,3.135048231511254,2023-01-18
116D,3.028242677824268,2023-01-18
131D,8.674540682414698,2023-01-18
131F,30.60621761658031,2023-01-18
192EN,4.762203626220362,2023-01-18
192ES,3.0016657412548584,2023-01-18
203-41,3.3338658146964857,2023-01-18
203-42,3.7888956680902983,2023-01-18
205C,1.382051282051282,2023-01-18
205E,1.7831552482715274,2023-01-18
205W,1.9847634322373695,2023-01-18
206SW,1.4939965694682675,2023-01-18
207E,26.77946127946128,2023-01-18
207W,1.8944050433412136,2023-01-18
208E,8.633823529411766,2023-01-18
208W,8.53111111111111,2023-01-18
209E,10.138111888111888,2023-01-18
209W,1.5446985446985446,2023-01-18
210E,2.54616724738676,2023-01-18
210W,2.7020440251572326,2023-01-18
211C,7.08073817762399,2023-01-18
211E,13.88527851458886,2023-01-18
211SE,2.55,2023-01-18
211SWE,3.522267206477733,2023-01-18
211SWW,2.017316017316017,2023-01-18
211W,6.91945945945946,2023-01-18
212E,2.042381974248927,2023-01-18
212W,1.9308108108108109,2023-01-18
213E,1.391828533154722,2023-01-18
213W,1.2811867835468644,2023-01-18
214E,1.3026905829596414,2023-01-18
214W,1.7177985948477752,2023-01-18
215E,1.7964601769911503,2023-01-18
215W,2.1751269035532994,2023-01-18
216E,2.6341923318667506,2023-01-18
216W,2.7677141096734443,2023-01-18
217E,1.7603260869565218,2023-01-18
217W,1.405693950177936,2023-01-18
218E,1.591963780418789,2023-01-18
218W,2.612997658079625,2023-01-18
219E,1.4827357237715804,2023-01-18
219W,1.4280868385345995,2023-01-18
220E,1.563444108761329,2023-01-18
220W,1.5619967793880838,2023-01-18
221E,2.284763805721889,2023-01-18
221S,2.1137884872824637,2023-01-18
221W,2.791208791208791,2023-01-18
222E,10.148273910582908,2023-01-18
222W,4.14180790960452,2023-01-18
Barale,24.3046875,2023-01-18
BorderTule,6.66369710467706,2023-01-18
4-2,3.3264649066323244,2023-01-18
9-2,2.773699329715927,2023-01-18
8-4,4.3478260869565215,2023-01-18
10-1,2.1802426343154244,2023-01-18
10-4,2.327825512227363,2023-01-18
15-1,2.707888040712468,2023-01-18
15-2,1.7408466819221968,2023-01-18
15-3,2.211972522080471,2023-01-18
15-6,2.382113821138212,2023-01-18
15-8,2.476056338028169,2023-01-18
23-1,2.385183527305282,2023-01-18
21-1,7.399907535829866,2023-01-18
21-2,6.589881593110872,2023-01-18
5-3,4.962093862815885,2023-01-18
5-2,5.383787207093097,2023-01-18
5-1,4.246973365617434,2023-01-18
32-3,3.050416054821341,2023-01-18
32-2,2.2995622263914948,2023-01-18
32-1,3.965896589658966,2023-01-18
4-1,6.8559366754617415,2023-01-18
Staten Island Pilot,5.953858084528887,2023-01-18
D1A_019,3.066193853427896,2023-01-18
D1A_032,2.627510651247717,2023-01-18
D1A_050,12.817188983855653,2023-01-18
D3__017,2.407527579493835,2023-01-18
D3__018,3.612489991993595,2023-01-18
D3__025,2.575351640991293,2023-01-18
D3__074,2.824915824915825,2023-01-18
D3__080,3.448844884488449,2023-01-18
D3__085,2.6001271455816912,2023-01-18
D4__010,13.857670005271482,2023-01-18
D4__038,4.407019704433497,2023-01-18
D4__039,3.0409511228533685,2023-01-18
D4__056,4.80338078291815,2023-01-18
D4__060,4.881594372801875,2023-01-18
ROOS3,6.43026706231454,2023-01-18
ROOS2,11.577380952380953,2023-01-18
ROOS1,33.641666666666666,2023-01-18
TC014,7.420814479638009,2023-01-18
TC013,4.855479089465326,2023-01-18
TC015,3.3110516934046346,2023-01-18
TC016,3.59581589958159,2023-01-18
TC012,1.0951830443159922,2023-01-18
Knaggs_011,1.0847004959938955,2023-01-18
Knaggs_010,1.1620626151012892,2023-01-18
Knaggs_009,1.126463700234192,2023-01-18
TC022,3.0085078534031413,2023-01-18
TC023,3.4130434782608696,2023-01-18
TC020,2.5405580791693705,2023-01-18
TC005,0,2023-01-18
TC006,0,2023-01-18
TC007_008,0,2023-01-18
HansHerkert,12.168913560666136,2023-01-23
YoloBasin,11.986574074074074,2023-01-23
HPond,13.685864978902954,2023-01-23
Lucky5,10.904420098224405,2023-01-23
76,14.616582914572865,2023-01-23
70,8.948314606741572,2023-01-23
71,8.1021860701576,2023-01-23
72,13.142857142857142,2023-01-23
64,9.118219749652296,2023-01-23
63,9.02326968973747,2023-01-23
Pond5,10.239583333333334,2023-01-23
Pond6,17.0161476355248,2023-01-23
Pond7,10.342465753424657,2023-01-23
Pond8,13.94074844074844,2023-01-23
Pond9,10.674107142857142,2023-01-23
Pond10,17.4102833158447,2023-01-23
Newstrom,9.49547803617571,2023-01-23
C300,10.468015308911976,2023-01-23
Souza1-4,11.0024154589372,2023-01-23
Souza106,10.398245614035089,2023-01-23
Dingville1,9.361306854580397,2023-01-23
Dingville3,9.882851093860268,2023-01-23
Dingville4,8.890875462392108,2023-01-23
ShadyOaks(MichaelRue),8.836990595611285,2023-01-23
NorthCreekHouse(R&F Ranch),12.974189278623427,2023-01-23
RioOsoRanch(RioOso),11.9283065512979,2023-01-23
Bluebird(R&F RealEstate),9.592353257942918,2023-01-23
Morrison(MichaelRue),11.456804065499718,2023-01-23
Knaggs,11.689816165742632,2023-01-23
TuleBasin(Chesapeak),16.11572512647555,2023-01-23
TuleBasin,11.77496991576414,2023-01-23
CapOil,9.632286995515695,2023-01-23
TidesEnd,12.3578231292517,2023-01-23
Field 29C,8,2023-01-23
Field 29B,7.893048128342246,2023-01-23
Field 29A,7.880833333333333,2023-01-23
Field 25E,7.206806282722513,2023-01-23
Field 25D,7.60672268907563,2023-01-23
Field 25C,16.303715670436187,2023-01-23
Field 26EE,8.688984881209503,2023-01-23
Field 26CW,7.890852390852391,2023-01-23
Field 26D - 50% ONLY,7.872340425531915,2023-01-23
Field 18,8.164460285132384,2023-01-23
Field 20A,9.143457698370993,2023-01-23
Field 20B,19.109907958852197,2023-01-23
Field 21,9.207916833266694,2023-01-23
Field and Tule,23.113211301233584,2023-01-23
055D,10.984179850124896,2023-01-23
055E,10.071370640713706,2023-01-23
056A,15.84349258649094,2023-01-23
056B,9.857915057915058,2023-01-23
056E,63.38534599728629,2023-01-23
056F,30.218875502008032,2023-01-23
056G,16.025842696629212,2023-01-23
056H,71.37616279069768,2023-01-23
056I,14.403263403263404,2023-01-23
056J,11.270964061608671,2023-01-23
056K,11.390672319806178,2023-01-23
056L,12.13226571767497,2023-01-23
056M,12.666899441340782,2023-01-23
056N,13.569787985865725,2023-01-23
056P,12.98076923076923,2023-01-23
056Q,12.06122448979592,2023-01-23
061,82.77154046997389,2023-01-23
068B,11.522698612862548,2023-01-23
069A3,25.88010540184453,2023-01-23
069B,20.185536455246,2023-01-23
069C,28.006349206349206,2023-01-23
072A,61.305500331345264,2023-01-23
072B,81.26708860759494,2023-01-23
076A1,18.32007233273056,2023-01-23
076A2,18.32007233273056,2023-01-23
076B,14.326647564469914,2023-01-23
076CW,17.730803974706415,2023-01-23
078A,22.01486988847584,2023-01-23
078B,57.086666666666666,2023-01-23
078C,60.30625,2023-01-23
088,19.08674157303371,2023-01-23
089A,24.601129943502823,2023-01-23
089B,12.616197183098592,2023-01-23
090A,19.028089887640448,2023-01-23
091A,12.684278350515465,2023-01-23
091B,10.197554697554695,2023-01-23
093A,10.361227336122734,2023-01-23
093B,10.804195804195803,2023-01-23
093C,10.644354293441516,2023-01-23
093D,10.79342105263158,2023-01-23
093E,10.823759791122717,2023-01-23
094B,11.974219810040706,2023-01-23
096AW1,10.332239540607056,2023-01-23
096AW2,10.17358803986711,2023-01-23
100A,6.689836756187467,2023-01-23
100B,18.10727969348659,2023-01-23
100C,17.1628664495114,2023-01-23
100DE,12.437293729372938,2023-01-23
100G,25.45138178096213,2023-01-23
100M1,11.919028340080972,2023-01-23
100N,59.20091743119266,2023-01-23
102D,10.555555555555555,2023-01-23
102G,13.489090909090908,2023-01-23
102J,11.452850877192985,2023-01-23
106H2,29.27777777777778,2023-01-23
106H3,13.794117647058824,2023-01-23
106H4,19.69401709401709,2023-01-23
106H5,12.949796472184532,2023-01-23
106H6,12.183333333333334,2023-01-23
110F,11.542583732057416,2023-01-23
110G,12.59016393442623,2023-01-23
110J,11.19605142332415,2023-01-23
110K,9.853304904051171,2023-01-23
110L,9.091851851851851,2023-01-23
111A,18.684549356223176,2023-01-23
111B,43.40507726269316,2023-01-23
111C,26.44031311154599,2023-01-23
111D,15.39579524680073,2023-01-23
111E,17.025534132360605,2023-01-23
111F,15.692816218598502,2023-01-23
111G,11.393718707328174,2023-01-23
111H,10.82025894897182,2023-01-23
111J,23.1957773512476,2023-01-23
111K,27.416666666666668,2023-01-23
116A,11.318327974276528,2023-01-23
116D,11.252092050209203,2023-01-23
131D,17.557742782152232,2023-01-23
131F,54.55440414507772,2023-01-23
192EN,8.779637377963738,2023-01-23
192ES,9.882842865074958,2023-01-23
203-41,12.000798722044728,2023-01-23
203-42,12.62660158633313,2023-01-23
205C,13.53931623931624,2023-01-23
205E,10.538654934003771,2023-01-23
205W,9.166800320769848,2023-01-23
206SW,9.845626072041169,2023-01-23
207E,30.8989898989899,2023-01-23
207W,10.857368006304176,2023-01-23
208E,26.523529411764702,2023-01-23
208W,20.857777777777777,2023-01-23
209E,23.034965034965037,2023-01-23
209W,11.025987525987526,2023-01-23
210E,13.542682926829269,2023-01-23
210W,10.843553459119496,2023-01-23
211C,42.33679354094579,2023-01-23
211E,42.29907161803713,2023-01-23
211SE,10.023076923076925,2023-01-23
211SWE,19.870445344129557,2023-01-23
211SWW,29.861471861471863,2023-01-23
211W,45.01783783783784,2023-01-23
212E,22.921137339055797,2023-01-23
212W,20.362702702702705,2023-01-23
213E,11.141326188881449,2023-01-23
213W,16.513823331085636,2023-01-23
214E,9.417040358744394,2023-01-23
214W,10.774004683840747,2023-01-23
215E,10.442477876106194,2023-01-23
215W,12.940355329949238,2023-01-23
216E,14.380263984915148,2023-01-23
216W,15.156500308071472,2023-01-23
217E,14.99945652173913,2023-01-23
217W,22.011862396204037,2023-01-23
218E,14.237691001697792,2023-01-23
218W,11.516978922716628,2023-01-23
219E,15.420318725099602,2023-01-23
219W,11.22930800542741,2023-01-23
220E,10.297583081570997,2023-01-23
220W,11.391304347826088,2023-01-23
221E,13.617431803060546,2023-01-23
221S,12.441767068273093,2023-01-23
221W,14.975579975579976,2023-01-23
222E,18.204301075268816,2023-01-23
222W,20.789830508474576,2023-01-23
Barale,24.8125,2023-01-23
BorderTule,14.108119052439765,2023-01-23
4-2,13.377334191886671,2023-01-23
9-2,11.955633578040215,2023-01-23
8-4,12.961098398169336,2023-01-23
10-1,11.23050259965338,2023-01-23
10-4,13.064771976206211,2023-01-23
15-1,11.078371501272263,2023-01-23
15-2,9.851258581235696,2023-01-23
15-3,10.741903827281648,2023-01-23
15-6,10.363143631436314,2023-01-23
15-8,10.63661971830986,2023-01-23
23-1,10.801924798567592,2023-01-23
21-1,16.584373555247343,2023-01-23
21-2,14.796017222820236,2023-01-23
5-3,13.344765342960288,2023-01-23
5-2,18.26282457251425,2023-01-23
5-1,19.631961259079905,2023-01-23
32-3,14.373470386686243,2023-01-23
32-2,13.47467166979362,2023-01-23
32-1,13.126512651265127,2023-01-23
4-1,27.813192612137204,2023-01-23
Staten Island Pilot,0,2023-01-23
D1A_019,14.07565011820331,2023-01-23
D1A_032,18.939135727328058,2023-01-23
D1A_050,29.08831908831909,2023-01-23
D3__017,9.861778066190784,2023-01-23
D3__018,7.638110488390713,2023-01-23
D3__025,8.99330207635633,2023-01-23
D3__074,9.507744107744108,2023-01-23
D3__080,12.94125412541254,2023-01-23
D3__085,9.618563254926892,2023-01-23
D4__010,35.21138639957828,2023-01-23
D4__038,10.804187192118226,2023-01-23
D4__039,9.04689564068692,2023-01-23
D4__056,10.104092526690392,2023-01-23
D4__060,11.933177022274323,2023-01-23
ROOS3,11.205242334322453,2023-01-23
ROOS2,13.874458874458874,2023-01-23
ROOS1,28.025,2023-01-23
TC014,8.135746606334841,2023-01-23
TC013,12.770778189518264,2023-01-23
TC015,4.2745098039215685,2023-01-23
TC016,4.302928870292887,2023-01-23
TC012,12.579190751445086,2023-01-23
Knaggs_011,12.125143075162152,2023-01-23
Knaggs_010,11.840699815837937,2023-01-23
Knaggs_009,10.910070257611242,2023-01-23
TC022,8.539267015706807,2023-01-23
TC023,10.68050065876153,2023-01-23
TC020,9.585983127839066,2023-01-23
TC005,0,2023-01-23
TC006,0,2023-01-23
TC007_008,0,2023-01-23
HansHerkert,10.687813904308747,2023-01-25
YoloBasin,6.895370370370371,2023-01-25
HPond,12.830801687763714,2023-01-25
Lucky5,8.724216093690972,2023-01-25
76,9.87788944723618,2023-01-25
70,6.0220224719101125,2023-01-25
71,4.186578546009151,2023-01-25
72,8.659255141745414,2023-01-25
64,7.390125173852573,2023-01-25
63,6.187350835322196,2023-01-25
Pond5,12.069010416666666,2023-01-25
Pond6,22.47404844290657,2023-01-25
Pond7,12.124809741248097,2023-01-25
Pond8,14.849272349272349,2023-01-25
Pond9,8.649553571428571,2023-01-25
Pond10,17.194123819517312,2023-01-25
Newstrom,5.295219638242894,2023-01-25
C300,5.427009294696555,2023-01-25
Souza1-4,5.21658615136876,2023-01-25
Souza106,3.676315789473685,2023-01-25
Dingville1,3.2152466367713006,2023-01-25
Dingville3,4.429781227946366,2023-01-25
Dingville4,3.916769420468557,2023-01-25
ShadyOaks(MichaelRue),2.70846394984326,2023-01-25
NorthCreekHouse(R&F Ranch),6.911978821972204,2023-01-25
RioOsoRanch(RioOso),9.703337453646476,2023-01-25
Bluebird(R&F RealEstate),3.693053311793215,2023-01-25
Morrison(MichaelRue),7.05759457933371,2023-01-25
Knaggs,2.4932885906040267,2023-01-25
TuleBasin(Chesapeak),15.749789207419898,2023-01-25
TuleBasin,6.5262735659847575,2023-01-25
CapOil,3.505765534913517,2023-01-25
TidesEnd,8.921995464852607,2023-01-25
Field 29C,2.706243602865916,2023-01-25
Field 29B,2.8297682709447414,2023-01-25
Field 29A,3.319166666666667,2023-01-25
Field 25E,2.945898778359511,2023-01-25
Field 25D,3.5831932773109245,2023-01-25
Field 25C,12.354604200323102,2023-01-25
Field 26EE,1.792656587473002,2023-01-25
Field 26CW,3.546777546777547,2023-01-25
Field 26D - 50% ONLY,2.8712765957446806,2023-01-25
Field 18,6.294806517311609,2023-01-25
Field 20A,12.317393589069887,2023-01-25
Field 20B,26.20194910665945,2023-01-25
Field 21,7.10515793682527,2023-01-25
Field and Tule,23.3674890569041,2023-01-25
055D,4.858451290591174,2023-01-25
055E,5.265206812652068,2023-01-25
056A,15.964579901153211,2023-01-25
056B,4.673359073359073,2023-01-25
056E,74.49728629579376,2023-01-25
056F,34.07630522088353,2023-01-25
056G,20.778089887640448,2023-01-25
056H,98.71046511627908,2023-01-25
056I,17.124708624708624,2023-01-25
056J,4.992013690815744,2023-01-25
056K,4.739551786795881,2023-01-25
056L,5.244958481613286,2023-01-25
056M,4.702513966480447,2023-01-25
056N,4.292402826855124,2023-01-25
056P,3.652644230769231,2023-01-25
056Q,4.110787172011662,2023-01-25
061,106.0704960835509,2023-01-25
068B,6.020176544766708,2023-01-25
069A3,33.148880105401844,2023-01-25
069B,25.6751630112626,2023-01-25
069C,33.6021164021164,2023-01-25
072A,76.45858184227966,2023-01-25
072B,98.89430379746835,2023-01-25
076A1,13.89240506329114,2023-01-25
076A2,13.89240506329114,2023-01-25
076B,10.62559694364852,2023-01-25
076CW,14.806684733514002,2023-01-25
078A,16.571251548946716,2023-01-25
078B,73.64,2023-01-25
078C,81.32375,2023-01-25
088,19.493932584269665,2023-01-25
089A,47.76892655367232,2023-01-25
089B,12.268485915492958,2023-01-25
090A,17.96441947565543,2023-01-25
091A,5.688144329896907,2023-01-25
091B,9.22007722007722,2023-01-25
093A,3.3807531380753137,2023-01-25
093B,7.3314685314685315,2023-01-25
093C,3.1615956727518597,2023-01-25
093D,2.916447368421053,2023-01-25
093E,3.2610966057441253,2023-01-25
094B,4.706919945725915,2023-01-25
096AW1,3.876127973748975,2023-01-25
096AW2,4.597176079734219,2023-01-25
100A,3.1743022643496577,2023-01-25
100B,10.701149425287356,2023-01-25
100C,13.882736156351791,2023-01-25
100DE,13.386138613861386,2023-01-25
100G,35.42169907881269,2023-01-25
100M1,10.48582995951417,2023-01-25
100N,67.65045871559633,2023-01-25
102D,5.254227053140097,2023-01-25
102G,5.7284848484848485,2023-01-25
102J,5.780701754385965,2023-01-25
106H2,36.98333333333333,2023-01-25
106H3,11.164359861591697,2023-01-25
106H4,18.856410256410257,2023-01-25
106H5,6.956580732700136,2023-01-25
106H6,6.166666666666667,2023-01-25
110F,5.832535885167464,2023-01-25
110G,8.550546448087431,2023-01-25
110J,4.102387511478421,2023-01-25
110K,3.989765458422175,2023-01-25
110L,4.32962962962963,2023-01-25
111A,17.180257510729614,2023-01-25
111B,67.17660044150111,2023-01-25
111C,23.749510763209397,2023-01-25
111D,8.641681901279707,2023-01-25
111E,9.30119854090672,2023-01-25
111F,10.682679594535038,2023-01-25
111G,4.975876194811106,2023-01-25
111H,6.197258187357197,2023-01-25
111J,30.81573896353167,2023-01-25
111K,37.785714285714285,2023-01-25
116A,5.118971061093248,2023-01-25
116D,5.117154811715481,2023-01-25
131D,17.73490813648294,2023-01-25
131F,55.70466321243524,2023-01-25
192EN,5.711994421199442,2023-01-25
192ES,4.786785119378124,2023-01-25
203-41,19.262779552715656,2023-01-25
203-42,15.144600366076876,2023-01-25
205C,16.046153846153846,2023-01-25
205E,16.783155248271527,2023-01-25
205W,3.0481154771451484,2023-01-25
206SW,3.176672384219554,2023-01-25
207E,19.44360269360269,2023-01-25
207W,2.479905437352246,2023-01-25
208E,20.53308823529412,2023-01-25
208W,18.655555555555555,2023-01-25
209E,16.48076923076923,2023-01-25
209W,4.509355509355509,2023-01-25
210E,3.879790940766551,2023-01-25
210W,7.8812893081761,2023-01-25
211C,50.99307958477509,2023-01-25
211E,39.77718832891247,2023-01-25
211SE,3.0846153846153848,2023-01-25
211SWE,6.242914979757085,2023-01-25
211SWW,47.94372294372295,2023-01-25
211W,66.29945945945946,2023-01-25
212E,19.348175965665234,2023-01-25
212W,21.56324324324324,2023-01-25
213E,4.060281312793034,2023-01-25
213W,14.67228590694538,2023-01-25
214E,5.5908071748878925,2023-01-25
214W,4.598360655737705,2023-01-25
215E,6.495575221238938,2023-01-25
215W,5.871827411167513,2023-01-25
216E,15.336266499057198,2023-01-25
216W,19.695009242144177,2023-01-25
217E,16.916847826086958,2023-01-25
217W,25.53973902728351,2023-01-25
218E,12.96774193548387,2023-01-25
218W,8.792154566744731,2023-01-25
219E,15.171978751660026,2023-01-25
219W,2.724559023066486,2023-01-25
220E,3.995468277945619,2023-01-25
220W,2.3075684380032206,2023-01-25
221E,6.717232202262142,2023-01-25
